run_id,n_agents,initial_li_equal,li_change_rate,schema_weight,claim_threshold,grant_threshold,mean_final_li,std_final_li,mean_final_fi,std_final_fi,time_to_li_stability,time_to_fi_stability,final_li_variance,final_fi_variance,mean_role_diff,max_role_diff,role_diff_variance,role_polarization,li_trend_slope,fi_trend_slope,li_trend_r2,fi_trend_r2,emergence_speed,leader_consistency,follower_consistency
experiment_20241211_144311_run_0038,4,False,0.3,0.3,0.6,0.4,0.2624399338713607,0.24487705779556976,0.6863166139945808,0.40966453099656563,100,100,0.059964773434614815,0.16782502795663606,-0.4238766801232201,0.9633662906234534,0.12329981444917495,0.7314369419163894,-0.0014221422142214216,0.00028501844506040536,0.49932993299329764,0.20073271451126798,1.0,0.9974747474747475,0.9974747474747475
experiment_20241211_144311_run_0018,4,True,0.5,0.3,0.6,0.4,0.5,0.0,0.8433851594476851,0.17584353284804485,0,0,0.0,0.030920948044481426,-0.34338515944768505,0.49153591107942685,0.03092094804448143,0.9205976319760982,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0059,6,True,0.1,0.5,0.6,0.4,0.5,0.0,0.6529272025910139,0.27091760599470843,0,100,0.0,0.07339634923790407,-0.15292720259101394,0.47317681463289396,0.07339634923790407,0.682316316348624,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0022,4,True,0.5,0.5,0.6,0.4,0.5,0.0,0.6384307080690939,0.34485584513098333,0,100,0.0,0.11892555392100475,-0.13843070806909394,0.48536525002403685,0.11892555392100476,0.7314369419163896,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0075,6,True,0.5,0.5,0.6,0.4,0.5,0.0,0.5009127530839317,0.23125817168413276,0,100,0.0,0.05348034197068782,-0.0009127530839316278,0.36191105590059247,0.05348034197068782,0.7774602526460398,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0130,8,True,0.5,0.5,0.6,0.4,0.5,0.0,0.41064739874293427,0.30536568602574454,0,100,0.0,0.0932482022019736,0.08935260125706572,0.4856949775937275,0.0932482022019736,0.7830229881682913,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0063,6,True,0.3,0.3,0.6,0.4,0.5,0.0,0.6018587578195455,0.1838322372525972,0,0,0.0,0.03379429145329519,-0.1018587578195454,0.3833688233707825,0.0337942914532952,0.9392668535736914,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0126,8,True,0.5,0.3,0.6,0.4,0.5,0.0,0.3312010174884844,0.30513812635646775,0,100,0.0,0.09310927615633567,0.1687989825115156,0.46114658552995624,0.09310927615633567,0.7830229881682913,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0034,4,False,0.1,0.7,0.6,0.4,0.7552213767065059,0.24488997523557543,0.8500000000000001,0.25980762113533157,0,0,0.059971099970880744,0.06749999999999998,-0.09477862329349407,0.4999999999999999,0.05717033900673607,1.2134661099511586,9.115894850286921e-05,0.003436144974090964,0.005937498310189096,0.32123889263948924,1.0,0.994949494949495,0.9772727272727273
experiment_20241211_144311_run_0109,8,True,0.1,0.3,0.6,0.4,0.5,0.0,0.5096540275758911,0.3101917340169164,0,100,0.0,0.09621891185242143,-0.009654027575891011,0.4840929215784665,0.09621891185242144,0.7314369419163892,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0148,8,False,0.3,0.5,0.6,0.4,0.6653446926549436,0.3723091471534414,1.0,0.0,100,3,0.13861410105412286,0.0,-0.33465530734505644,0.9168688370749786,0.13861410105412286,0.9205976319760978,1.4169452521665595e-06,0.0008258744316638567,0.05880588058805909,0.15615044979382817,1.0,1.0,0.9936868686868687
experiment_20241211_144311_run_0021,4,True,0.5,0.5,0.6,0.4,0.5,0.0,0.25703496196878417,0.07674864948085995,0,0,0.0,0.005890355197135905,0.24296503803121583,0.3276718941837966,0.005890355197135905,1.2134661099511597,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0133,8,True,0.5,0.7,0.6,0.4,0.5,0.0,0.6781095597879072,0.24723259257224484,0,100,0.0,0.06112395482999361,-0.17810955978790718,0.4380278461541608,0.06112395482999361,0.7314369419163896,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0099,6,False,0.5,0.3,0.6,0.4,0.3033973419537859,0.21571259178401853,0.3361000619532073,0.36159068586154,1,100,0.04653192225417862,0.1307478241018189,-0.03270271999942137,0.6109987008596076,0.16453961212181437,0.5715476066494081,-4.950495049504945e-05,0.0,0.02970297029702965,0.0,1.0,0.9983164983164983,1.0
experiment_20241211_144311_run_0076,6,True,0.5,0.5,0.6,0.4,0.5,0.0,0.631803523366405,0.2967701982664295,0,100,0.0,0.08807255057909587,-0.13180352336640505,0.42812827346191473,0.08807255057909587,0.682316316348624,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0125,8,True,0.3,0.7,0.6,0.4,0.5,0.0,0.4872033342627531,0.24199604414195425,0,100,0.0,0.05856208538035467,0.012796665737246901,0.4198528578826749,0.058562085380354664,0.7314369419163897,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0060,6,True,0.1,0.7,0.6,0.4,0.5,0.0,0.5244650708590333,0.3265515953299758,0,100,0.0,0.10663594441255227,-0.024465070859033267,0.4931919916088925,0.10663594441255227,0.6823163163486239,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0037,4,False,0.3,0.3,0.6,0.4,0.3576126304452364,0.38705361447580666,0.75,0.4330127018922193,100,100,0.14981050047878638,0.1875,-0.3923873695547636,1.0,0.6585041852561682,0.9205976319760985,-8.910891089108912e-05,0.0001797263017272552,0.0297029702970299,0.0599953739688675,1.0,0.9974747474747475,0.994949494949495
experiment_20241211_144311_run_0040,4,False,0.3,0.5,0.6,0.4,0.5044215998339848,0.29564453611539104,0.75,0.4330127018922193,100,100,0.08740569173488476,0.1875,-0.24557840016601518,1.0,0.5226948918178923,1.2134661099511592,-0.0013335193623518202,0.0001254669113176037,0.2613592605567145,0.0804626532132556,1.0,0.994949494949495,0.9974747474747475
